frame_id,query_location_id,nominal_height,positive_tile_id,positive_rank,reciprocal_rank,top1_tile_id,top1_location_id,top1_score,top2_tile_id,top2_score,top1_top2_margin,top1_correct
drone_0007_200_0045,0007,200,sat_0007,4,0.25,sat_0058,0058,0.81504726,sat_0071,0.81504726,0.0,False
drone_0007_200_0046,0007,200,sat_0007,4,0.25,sat_0058,0058,0.80181825,sat_0071,0.80181825,0.0,False
drone_0007_200_0047,0007,200,sat_0007,4,0.25,sat_0058,0058,0.7837752,sat_0071,0.7837752,0.0,False
drone_0007_200_0049,0007,200,sat_0007,4,0.25,sat_0058,0058,0.7725179,sat_0071,0.7725179,0.0,False
drone_0007_250_0004,0007,250,sat_0007,4,0.25,sat_0058,0058,0.6862322,sat_0071,0.6862322,0.0,False
drone_0007_250_0039,0007,250,sat_0007,4,0.25,sat_0058,0058,0.6818626,sat_0071,0.6818626,0.0,False
drone_0007_250_0043,0007,250,sat_0007,4,0.25,sat_0058,0058,0.68657523,sat_0071,0.68657523,0.0,False
drone_0007_250_0044,0007,250,sat_0007,4,0.25,sat_0058,0058,0.7183954,sat_0071,0.7183954,0.0,False
drone_0007_250_0045,0007,250,sat_0007,4,0.25,sat_0058,0058,0.75271404,sat_0071,0.75271404,0.0,False
drone_0007_250_0046,0007,250,sat_0007,4,0.25,sat_0058,0058,0.76107216,sat_0071,0.76107216,0.0,False
drone_0007_250_0047,0007,250,sat_0007,4,0.25,sat_0058,0058,0.74100053,sat_0071,0.74100053,0.0,False
drone_0007_250_0049,0007,250,sat_0007,4,0.25,sat_0058,0058,0.70403945,sat_0071,0.70403945,0.0,False
drone_0007_250_0002,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6764732,sat_0058,0.67644465,2.8550625e-05,False
drone_0007_200_0039,0007,200,sat_0007,4,0.25,sat_0008,0008,0.64642674,sat_0058,0.64610445,0.0003222823,False
drone_0007_250_0035,0007,250,sat_0007,4,0.25,sat_0008,0008,0.69935024,sat_0058,0.69405794,0.0052922964,False
drone_0007_200_0025,0007,200,sat_0007,4,0.25,sat_0008,0008,0.73801404,sat_0058,0.7324369,0.005577147,False
drone_0007_250_0025,0007,250,sat_0007,4,0.25,sat_0008,0008,0.7205238,sat_0058,0.71072185,0.009801924,False
drone_0007_250_0003,0007,250,sat_0007,4,0.25,sat_0008,0008,0.67912006,sat_0058,0.6686555,0.010464549,False
drone_0007_250_0021,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6833856,sat_0058,0.6717032,0.011682391,False
drone_0007_200_0041,0007,200,sat_0007,4,0.25,sat_0008,0008,0.64225674,sat_0058,0.6293726,0.01288414,False
drone_0007_250_0040,0007,250,sat_0007,4,0.25,sat_0008,0008,0.65903884,sat_0058,0.64232033,0.016718507,False
drone_0007_250_0000,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6881402,sat_0058,0.6692065,0.018933713,False
drone_0007_200_0036,0007,200,sat_0007,4,0.25,sat_0008,0008,0.6898405,sat_0058,0.66935265,0.020487845,False
drone_0007_250_0005,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6719043,sat_0058,0.6459348,0.025969505,False
drone_0007_200_0030,0007,200,sat_0007,4,0.25,sat_0008,0008,0.68554837,sat_0058,0.65782875,0.027719617,False
drone_0007_250_0042,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6953578,sat_0058,0.66239256,0.032965243,False
drone_0007_300_0044,0007,300,sat_0007,4,0.25,sat_0008,0008,0.7219546,sat_0058,0.6876458,0.03430879,False
drone_0007_250_0034,0007,250,sat_0007,4,0.25,sat_0008,0008,0.7413681,sat_0058,0.70277536,0.038592756,False
drone_0007_250_0041,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6715487,sat_0058,0.630248,0.041300714,False
drone_0007_300_0035,0007,300,sat_0007,4,0.25,sat_0008,0008,0.70488614,sat_0058,0.6501299,0.054756224,False
drone_0007_250_0031,0007,250,sat_0007,4,0.25,sat_0008,0008,0.723877,sat_0058,0.6471565,0.076720536,False
drone_0007_250_0033,0007,250,sat_0007,4,0.25,sat_0008,0008,0.6838605,sat_0058,0.593519,0.09034151,False
drone_0007_300_0041,0007,300,sat_0007,4,0.25,sat_0008,0008,0.68065387,sat_0058,0.5772495,0.10340434,False
drone_0007_300_0042,0007,300,sat_0007,4,0.25,sat_0008,0008,0.70833176,sat_0058,0.5706605,0.13767129,False
drone_0007_150_0000,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8022263,sat_0071,0.8022263,0.0,False
drone_0007_150_0001,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8215389,sat_0071,0.8215389,0.0,False
drone_0007_150_0002,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8070961,sat_0071,0.8070961,0.0,False
drone_0007_150_0003,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8328257,sat_0071,0.8328257,0.0,False
drone_0007_150_0004,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8230025,sat_0071,0.8230025,0.0,False
drone_0007_150_0006,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8128054,sat_0071,0.8128054,0.0,False
drone_0007_150_0007,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8364889,sat_0071,0.8364889,0.0,False
drone_0007_150_0014,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8053635,sat_0071,0.8053635,0.0,False
drone_0007_150_0015,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7793259,sat_0071,0.7793259,0.0,False
drone_0007_150_0019,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.75333714,sat_0071,0.75333714,0.0,False
drone_0007_150_0020,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.75245583,sat_0071,0.75245583,0.0,False
drone_0007_150_0023,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7290853,sat_0071,0.7290853,0.0,False
drone_0007_150_0024,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.72875136,sat_0071,0.72875136,0.0,False
drone_0007_150_0025,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.76641893,sat_0071,0.76641893,0.0,False
drone_0007_150_0026,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.73296493,sat_0071,0.73296493,0.0,False
drone_0007_150_0027,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7362536,sat_0071,0.7362536,0.0,False
drone_0007_150_0029,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7944948,sat_0071,0.7944948,0.0,False
drone_0007_150_0030,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8156498,sat_0071,0.8156498,0.0,False
drone_0007_150_0031,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.80619264,sat_0071,0.80619264,0.0,False
drone_0007_150_0041,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.70070684,sat_0071,0.70070684,0.0,False
drone_0007_150_0042,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.83306974,sat_0071,0.83306974,0.0,False
drone_0007_150_0043,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7889971,sat_0071,0.7889971,0.0,False
drone_0007_150_0044,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.78698224,sat_0071,0.78698224,0.0,False
drone_0007_150_0046,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8048046,sat_0071,0.8048046,0.0,False
drone_0007_150_0047,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8372063,sat_0071,0.8372063,0.0,False
drone_0007_150_0048,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8170155,sat_0071,0.8170155,0.0,False
drone_0007_150_0049,0007,150,sat_0007,3,0.3333333333333333,sat_0058,0058,0.829165,sat_0071,0.829165,0.0,False
drone_0007_200_0000,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.76568484,sat_0071,0.76568484,0.0,False
drone_0007_200_0001,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7614114,sat_0071,0.7614114,0.0,False
drone_0007_200_0002,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.76918715,sat_0071,0.76918715,0.0,False
drone_0007_200_0003,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.78872496,sat_0071,0.78872496,0.0,False
drone_0007_200_0004,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.76953775,sat_0071,0.76953775,0.0,False
drone_0007_200_0005,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.75645024,sat_0071,0.75645024,0.0,False
drone_0007_200_0006,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7449065,sat_0071,0.7449065,0.0,False
drone_0007_200_0007,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7218673,sat_0071,0.7218673,0.0,False
drone_0007_200_0008,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.73164654,sat_0071,0.73164654,0.0,False
drone_0007_200_0009,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7792645,sat_0071,0.7792645,0.0,False
drone_0007_200_0010,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.741315,sat_0071,0.741315,0.0,False
drone_0007_200_0012,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.778602,sat_0071,0.778602,0.0,False
drone_0007_200_0013,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.8222709,sat_0071,0.8222709,0.0,False
drone_0007_200_0014,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7521788,sat_0071,0.7521788,0.0,False
drone_0007_200_0015,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.79897714,sat_0071,0.79897714,0.0,False
drone_0007_200_0037,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7297872,sat_0071,0.7297872,0.0,False
drone_0007_200_0044,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7566662,sat_0071,0.7566662,0.0,False
drone_0007_200_0048,0007,200,sat_0007,3,0.3333333333333333,sat_0058,0058,0.78739285,sat_0071,0.78739285,0.0,False
drone_0007_250_0001,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.68999505,sat_0071,0.68999505,0.0,False
drone_0007_250_0014,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7061581,sat_0071,0.7061581,0.0,False
drone_0007_250_0015,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.6894335,sat_0071,0.6894335,0.0,False
drone_0007_250_0018,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7127839,sat_0071,0.7127839,0.0,False
drone_0007_250_0020,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.66921043,sat_0071,0.66921043,0.0,False
drone_0007_250_0038,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.6476964,sat_0071,0.6476964,0.0,False
drone_0007_250_0048,0007,250,sat_0007,3,0.3333333333333333,sat_0058,0058,0.7104279,sat_0071,0.7104279,0.0,False
drone_0007_300_0013,0007,300,sat_0007,3,0.3333333333333333,sat_0058,0058,0.6772886,sat_0071,0.6772886,0.0,False
drone_0007_300_0015,0007,300,sat_0007,3,0.3333333333333333,sat_0058,0058,0.60749763,sat_0071,0.60749763,0.0,False
drone_0007_300_0023,0007,300,sat_0007,3,0.3333333333333333,sat_0008,0008,0.6468049,sat_0036,0.61415756,0.03264737,False
drone_0169_200_0027,0169,200,sat_0169,3,0.3333333333333333,sat_0007,0007,0.67018175,sat_0008,0.63595104,0.03423071,False
drone_0007_300_0030,0007,300,sat_0007,3,0.3333333333333333,sat_0008,0008,0.7359729,sat_0036,0.6473187,0.08865416,False
drone_0007_300_0031,0007,300,sat_0007,3,0.3333333333333333,sat_0008,0008,0.72477734,sat_0036,0.5724858,0.15229154,False
drone_0057_150_0022,0057,150,sat_0057,3,0.3333333333333333,sat_0164,0164,0.75544274,sat_0002,0.53075755,0.22468519,False
drone_0071_150_0000,0071,150,sat_0071,2,0.5,sat_0058,0058,0.84359217,sat_0071,0.84359217,0.0,False
drone_0071_150_0001,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8565045,sat_0071,0.8565045,0.0,False
drone_0071_150_0002,0071,150,sat_0071,2,0.5,sat_0058,0058,0.86788374,sat_0071,0.86788374,0.0,False
drone_0071_150_0003,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8731638,sat_0071,0.8731638,0.0,False
drone_0071_150_0004,0071,150,sat_0071,2,0.5,sat_0058,0058,0.88101864,sat_0071,0.88101864,0.0,False
drone_0071_150_0005,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8944046,sat_0071,0.8944046,0.0,False
drone_0071_150_0006,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8930754,sat_0071,0.8930754,0.0,False
drone_0071_150_0007,0071,150,sat_0071,2,0.5,sat_0058,0058,0.893358,sat_0071,0.893358,0.0,False
drone_0071_150_0008,0071,150,sat_0071,2,0.5,sat_0058,0058,0.90641934,sat_0071,0.90641934,0.0,False
drone_0071_150_0009,0071,150,sat_0071,2,0.5,sat_0058,0058,0.88830173,sat_0071,0.88830173,0.0,False
drone_0071_150_0010,0071,150,sat_0071,2,0.5,sat_0058,0058,0.9165298,sat_0071,0.9165298,0.0,False
drone_0071_150_0011,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8946564,sat_0071,0.8946564,0.0,False
drone_0071_150_0012,0071,150,sat_0071,2,0.5,sat_0058,0058,0.87795603,sat_0071,0.87795603,0.0,False
drone_0071_150_0013,0071,150,sat_0071,2,0.5,sat_0058,0058,0.89497644,sat_0071,0.89497644,0.0,False
drone_0071_150_0014,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8937593,sat_0071,0.8937593,0.0,False
drone_0071_150_0015,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8622009,sat_0071,0.8622009,0.0,False
drone_0071_150_0016,0071,150,sat_0071,2,0.5,sat_0058,0058,0.84433883,sat_0071,0.84433883,0.0,False
drone_0071_150_0017,0071,150,sat_0071,2,0.5,sat_0058,0058,0.884682,sat_0071,0.884682,0.0,False
drone_0071_150_0018,0071,150,sat_0071,2,0.5,sat_0058,0058,0.87433225,sat_0071,0.87433225,0.0,False
drone_0071_150_0019,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8741938,sat_0071,0.8741938,0.0,False
drone_0071_150_0020,0071,150,sat_0071,2,0.5,sat_0058,0058,0.88969845,sat_0071,0.88969845,0.0,False
drone_0071_150_0021,0071,150,sat_0071,2,0.5,sat_0058,0058,0.850897,sat_0071,0.850897,0.0,False
drone_0071_150_0022,0071,150,sat_0071,2,0.5,sat_0058,0058,0.86232924,sat_0071,0.86232924,0.0,False
drone_0071_150_0023,0071,150,sat_0071,2,0.5,sat_0058,0058,0.88065034,sat_0071,0.88065034,0.0,False
drone_0071_150_0024,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8597086,sat_0071,0.8597086,0.0,False
drone_0071_150_0025,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8360882,sat_0071,0.8360882,0.0,False
drone_0071_150_0026,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8235465,sat_0071,0.8235465,0.0,False
drone_0071_150_0027,0071,150,sat_0071,2,0.5,sat_0058,0058,0.81192505,sat_0071,0.81192505,0.0,False
drone_0071_150_0028,0071,150,sat_0071,2,0.5,sat_0058,0058,0.80680203,sat_0071,0.80680203,0.0,False
drone_0071_150_0029,0071,150,sat_0071,2,0.5,sat_0058,0058,0.84784293,sat_0071,0.84784293,0.0,False
drone_0071_150_0030,0071,150,sat_0071,2,0.5,sat_0058,0058,0.7864642,sat_0071,0.7864642,0.0,False
drone_0071_150_0031,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8701894,sat_0071,0.8701894,0.0,False
drone_0071_150_0032,0071,150,sat_0071,2,0.5,sat_0058,0058,0.81229645,sat_0071,0.81229645,0.0,False
drone_0071_150_0033,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8415418,sat_0071,0.8415418,0.0,False
drone_0071_150_0034,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8684172,sat_0071,0.8684172,0.0,False
drone_0071_150_0035,0071,150,sat_0071,2,0.5,sat_0058,0058,0.851288,sat_0071,0.851288,0.0,False
drone_0071_150_0036,0071,150,sat_0071,2,0.5,sat_0058,0058,0.84553844,sat_0071,0.84553844,0.0,False
drone_0071_150_0037,0071,150,sat_0071,2,0.5,sat_0058,0058,0.80120355,sat_0071,0.80120355,0.0,False
drone_0071_150_0038,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8188539,sat_0071,0.8188539,0.0,False
drone_0071_150_0039,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8144175,sat_0071,0.8144175,0.0,False
drone_0071_150_0040,0071,150,sat_0071,2,0.5,sat_0058,0058,0.83213323,sat_0071,0.83213323,0.0,False
drone_0071_150_0041,0071,150,sat_0071,2,0.5,sat_0058,0058,0.83159924,sat_0071,0.83159924,0.0,False
drone_0071_150_0042,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8439643,sat_0071,0.8439643,0.0,False
drone_0071_150_0043,0071,150,sat_0071,2,0.5,sat_0058,0058,0.85715735,sat_0071,0.85715735,0.0,False
drone_0071_150_0044,0071,150,sat_0071,2,0.5,sat_0058,0058,0.84862965,sat_0071,0.84862965,0.0,False
drone_0071_150_0045,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8259949,sat_0071,0.8259949,0.0,False
drone_0071_150_0046,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8456948,sat_0071,0.8456948,0.0,False
drone_0071_150_0047,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8268226,sat_0071,0.8268226,0.0,False
drone_0071_150_0048,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8405508,sat_0071,0.8405508,0.0,False
drone_0071_150_0049,0071,150,sat_0071,2,0.5,sat_0058,0058,0.8188684,sat_0071,0.8188684,0.0,False
drone_0071_200_0000,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8538712,sat_0071,0.8538712,0.0,False
drone_0071_200_0001,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8618511,sat_0071,0.8618511,0.0,False
drone_0071_200_0002,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8590524,sat_0071,0.8590524,0.0,False
drone_0071_200_0003,0071,200,sat_0071,2,0.5,sat_0058,0058,0.86875635,sat_0071,0.86875635,0.0,False
drone_0071_200_0004,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8650214,sat_0071,0.8650214,0.0,False
drone_0071_200_0005,0071,200,sat_0071,2,0.5,sat_0058,0058,0.865295,sat_0071,0.865295,0.0,False
drone_0071_200_0006,0071,200,sat_0071,2,0.5,sat_0058,0058,0.87262744,sat_0071,0.87262744,0.0,False
drone_0071_200_0007,0071,200,sat_0071,2,0.5,sat_0058,0058,0.87150156,sat_0071,0.87150156,0.0,False
drone_0071_200_0008,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8919274,sat_0071,0.8919274,0.0,False
drone_0071_200_0009,0071,200,sat_0071,2,0.5,sat_0058,0058,0.90688634,sat_0071,0.90688634,0.0,False
drone_0071_200_0010,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8934171,sat_0071,0.8934171,0.0,False
drone_0071_200_0011,0071,200,sat_0071,2,0.5,sat_0058,0058,0.87977046,sat_0071,0.87977046,0.0,False
drone_0071_200_0012,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8433003,sat_0071,0.8433003,0.0,False
drone_0071_200_0013,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8793868,sat_0071,0.8793868,0.0,False
drone_0071_200_0014,0071,200,sat_0071,2,0.5,sat_0058,0058,0.90438545,sat_0071,0.90438545,0.0,False
drone_0071_200_0015,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8542392,sat_0071,0.8542392,0.0,False
drone_0071_200_0016,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8669169,sat_0071,0.8669169,0.0,False
drone_0071_200_0017,0071,200,sat_0071,2,0.5,sat_0058,0058,0.84734577,sat_0071,0.84734577,0.0,False
drone_0071_200_0018,0071,200,sat_0071,2,0.5,sat_0058,0058,0.892501,sat_0071,0.892501,0.0,False
drone_0071_200_0019,0071,200,sat_0071,2,0.5,sat_0058,0058,0.83414125,sat_0071,0.83414125,0.0,False
drone_0071_200_0020,0071,200,sat_0071,2,0.5,sat_0058,0058,0.84243774,sat_0071,0.84243774,0.0,False
drone_0071_200_0021,0071,200,sat_0071,2,0.5,sat_0058,0058,0.85905,sat_0071,0.85905,0.0,False
drone_0071_200_0022,0071,200,sat_0071,2,0.5,sat_0058,0058,0.83176166,sat_0071,0.83176166,0.0,False
drone_0071_200_0023,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8381684,sat_0071,0.8381684,0.0,False
drone_0071_200_0024,0071,200,sat_0071,2,0.5,sat_0058,0058,0.77444893,sat_0071,0.77444893,0.0,False
drone_0071_200_0025,0071,200,sat_0071,2,0.5,sat_0058,0058,0.79302675,sat_0071,0.79302675,0.0,False
drone_0071_200_0026,0071,200,sat_0071,2,0.5,sat_0058,0058,0.794334,sat_0071,0.794334,0.0,False
drone_0071_200_0027,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8077164,sat_0071,0.8077164,0.0,False
drone_0071_200_0028,0071,200,sat_0071,2,0.5,sat_0058,0058,0.78638524,sat_0071,0.78638524,0.0,False
drone_0071_200_0029,0071,200,sat_0071,2,0.5,sat_0058,0058,0.7742577,sat_0071,0.7742577,0.0,False
drone_0071_200_0030,0071,200,sat_0071,2,0.5,sat_0058,0058,0.7376501,sat_0071,0.7376501,0.0,False
drone_0071_200_0031,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8058587,sat_0071,0.8058587,0.0,False
drone_0071_200_0032,0071,200,sat_0071,2,0.5,sat_0058,0058,0.82781905,sat_0071,0.82781905,0.0,False
drone_0071_200_0033,0071,200,sat_0071,2,0.5,sat_0058,0058,0.87572,sat_0071,0.87572,0.0,False
drone_0071_200_0034,0071,200,sat_0071,2,0.5,sat_0058,0058,0.85667336,sat_0071,0.85667336,0.0,False
drone_0071_200_0035,0071,200,sat_0071,2,0.5,sat_0058,0058,0.85508525,sat_0071,0.85508525,0.0,False
drone_0071_200_0036,0071,200,sat_0071,2,0.5,sat_0058,0058,0.83128476,sat_0071,0.83128476,0.0,False
drone_0071_200_0037,0071,200,sat_0071,2,0.5,sat_0058,0058,0.8161212,sat_0071,0.8161212,0.0,False
